date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
11/7/19 3:25,rAnDOmArMy0,AppleTV,1,0,3,"WHEN WILL PEOPLE LEARN THAT I LOVE MY RELIGION. I ADORE IT, MY HIJAB MAKES ME FEEL SAFE, IT'S A CONNECTION WITH ME AND GOD. STOP VICTIMIZING US. WE DON'T WANNA BE ""FREED"" BY A DAMN WHITE BOY, WE NEVER WERE OPPRESSED IN THE FIRST DARN PLACE. LET US PRACTICE OUR BELIEFS IN PEACE.",,,,1.19228E+18,https://twitter.com/rAnDOmArMy0/status/1192281901223931904
11/7/19 3:16,homeofours,AppleTV,0,0,0,"literally stfu with your ""oppressed Muslim girl CannOT SkaTeBoaRD?? wHite boY sAves HEr"" stories how about you tell the story of the girls who wanna wear the hijab, who can rock their hobbies without giving up their beliefs and religion, just ONCE don't make this about yourselves",,,,1.19228E+18,https://twitter.com/homeofours/status/1192279672291287040
11/7/19 3:16,goodbody1330,AppleTV,2,0,3,Muslim girls don’t like white boys We like other minorities,,,,1.19228E+18,https://twitter.com/goodbody1330/status/1192279561410678785
11/7/19 3:15,BTSXLAMI,AppleTV,0,0,9,All muslim women want is everything but this shitty ass movie,,,,1.19228E+18,https://twitter.com/BTSXLAMI/status/1192279308884217856
11/7/19 3:15,BTSXLAMI,AppleTV,0,0,1,AHH NOT THIS TYPICAL BS SHIT AGAINNNNNN,,,,1.19228E+18,https://twitter.com/BTSXLAMI/status/1192279262574854151
11/7/19 3:14,tomiokata,AppleTV,0,0,0,a-fucking-gain....,,,,1.19228E+18,https://twitter.com/tomiokata/status/1192279133423751168
11/7/19 3:14,__janabee__,AppleTV,0,0,0,how many times do we need to emphasize that we need no man to empower ourselves? idk why media continue to paint muslim girls like this. c’mon guys we are way beyond your stereotypes. y’all should stop sticking to your disney ideologies. it’s sick.,,,,1.19228E+18,https://twitter.com/__janabee__/status/1192279077186523136
11/7/19 3:13,BTSXLAMI,AppleTV,0,0,1,WHAT THE FUCK IS THIS STUPID SHIT,,,,1.19228E+18,https://twitter.com/BTSXLAMI/status/1192278967472050176
11/7/19 3:13,LUN4RYN,AppleTV,0,0,1,"sumimasen, what the fish??",,,,1.19228E+18,https://twitter.com/LUN4RYN/status/1192278810781110272
11/7/19 3:12,shereensani,,0,0,0,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19228E+18,https://twitter.com/shereensani/status/1192278543507632128
11/7/19 3:10,chemfoosha,AppleTV,1,0,3,Can y’all just make films and shows about non Western Muslims like why we stuck with Hijabi Tony Hawk who has a white body fetish,,,,1.19228E+18,https://twitter.com/chemfoosha/status/1192278000919814145
11/7/19 3:09,riansabrina,AppleTV,0,0,0,youve got to be kidding wtf is this!!!!,,,,1.19228E+18,https://twitter.com/riansabrina/status/1192277933852749824
11/7/19 3:07,nargotics,AppleTV,0,0,1,"Insightful? Yeah, the ignorance of this is insightful. We're not fucking ""oppressed"" and we don't need some white boy to ""save us"" from our religion and culture, either.",,,,1.19228E+18,https://twitter.com/nargotics/status/1192277471736913921
11/7/19 3:07,7_simba_72,AppleTV,0,0,2,YOU KNOW WHEN WE SAID WE WANT MUSLIM REPRESENTATION? Yea. CANCEL THAT. NOW. ,,,,1.19228E+18,https://twitter.com/7_simba_72/status/1192277345979244544
11/7/19 3:06,SairaSikandar,AppleTV,2,6,17,Things we are overlooking: Muslim creators are the ones making these narratives inorder to “start a conversation.” This was produced by a Muslim sister. Ramy was produced by a Muslim brother. We can’t blame Apple/Hulu etc. for this when the content is coming from Muslims...,,,,1.19228E+18,https://twitter.com/SairaSikandar/status/1192277072313552897
11/7/19 2:58,tonicated,AppleTV,0,1,1,What about movie educating people that Muslims are not terrorist? What about movies telling people that Hijabis are not oppressed? What about telling the world that Islamophobia is really the problem? Lol,,,,1.19228E+18,https://twitter.com/tonicated/status/1192275107139354624
11/7/19 2:57,redchickenballs,AppleTV,0,0,1,Please make a movie on a white boy path to be a school shooter next!!! It will be more realistic!!!! ,,,,1.19227E+18,https://twitter.com/redchickenballs/status/1192274887827574785
11/7/19 2:57,sarahyanaaa,AppleTV,0,0,0,Can’t wait ,,,,1.19227E+18,https://twitter.com/sarahyanaaa/status/1192274877622784000
11/7/19 2:55,DaliaMHashim,AppleTV,1,0,7,Just read the tweet replies... (That is if you are serious about hearing from Muslim women about their narratives and not simply media tropes) ,,,,1.19227E+18,https://twitter.com/DaliaMHashim/status/1192274384662224896
11/7/19 2:53,ohitstahmid,AppleTV,0,0,1,"lost me at ""An Apple Original""",,,,1.19227E+18,https://twitter.com/ohitstahmid/status/1192273822248030209
11/7/19 2:52,Gege_002,AppleTV,0,0,0,aww shit here we go again,,,,1.19227E+18,https://twitter.com/Gege_002/status/1192273693319352322
11/7/19 2:51,_xeenon,AppleTV,0,0,0,Trash,,,,1.19227E+18,https://twitter.com/_xeenon/status/1192273424921419776
11/7/19 2:51,MazharAliza,AppleTV,2,0,2,And then we wonder why there is a growing tide of Islamophobia. HIJABIES ARE THE HAPPIEST GIRLS. THIS IS CRAP.,,,,1.19227E+18,https://twitter.com/MazharAliza/status/1192273285435871232
11/7/19 2:50,selenasneedy,AppleTV,1,0,2,here we go again with this bs,,,,1.19227E+18,https://twitter.com/selenasneedy/status/1192273020431278080
11/7/19 2:48,Avicenna911,AppleTV,0,0,1,This triggered lot of Muslims i wonder why? Even though it's written and directed by a Muslim woman.,,,,1.19227E+18,https://twitter.com/Avicenna911/status/1192272702985441281
11/7/19 2:48,Shakaveli641,AppleTV,0,0,0,"Hollywood rinsed jews and Christians , now they’re doing it to Muslims, bufffooonery ",,,,1.19227E+18,https://twitter.com/Shakaveli641/status/1192272554293153792
11/7/19 2:46,bashaier97,AppleTV,0,4,8,I’m tired of the media portraying Muslim women ass oppressed individuals who need to be saved by the white man. Disappointed in @Apple for putting this out,,@Apple,,1.19227E+18,https://twitter.com/bashaier97/status/1192272073462181889
11/7/19 2:44,nagam_alhabib,AppleTV,0,2,10,"this film seems to have taken islam and completely manipulated it to fit a certain agenda. hijab is empowerment. it embodies something greater beyond this mockery that is an artificial relationship, or feeling oppressed. maybe one day we can have our values depicted properly.",,,,1.19227E+18,https://twitter.com/nagam_alhabib/status/1192271458946441216
11/7/19 2:43,thedrcvla,AppleTV,0,1,0,"Dari sini kita dapat lihat yang lelaki membawa pengaruh buruk terhadap wanita ye. So utk wanita dan gadis di luar sana, ingatlah bahawa sesungguhnya kita tak mati pun kalau tak bercinta eh tiberrrr",,,,1.19227E+18,https://twitter.com/thedrcvla/status/1192271335751241728
11/7/19 2:42,fiqacumberbatch,AppleTV,0,0,0,"I SAW JADA PIBKETT SMITH PRODUCING THIS. What the fuck. Honestly, we muslim girls are okay. We dont need white guys to save my ass. Jadahlah gila. Aku bahagia",,,,1.19227E+18,https://twitter.com/fiqacumberbatch/status/1192271092414648320
11/7/19 2:39,EAUDEAREEJ,AppleTV,0,0,1,Overplayed narrative ,,,,1.19227E+18,https://twitter.com/EAUDEAREEJ/status/1192270406285217792
11/7/19 2:39,emandakhil,AppleTV,0,0,1,"هذا النوع من القصص هو الي يكسح الساحة الفنية الاجنبية لتعظيمه دور المرأة المسلمة الضعيفة الي تحتاج لمنقذ ابيض. و طبعا ذا الشي يسير لمن اغلبية التيم يكون غير مسلم. Thank u, next.",,,,1.19227E+18,https://twitter.com/emandakhil/status/1192270337553129472
11/7/19 2:38,its_ahlam_,AppleTV,0,0,1,I literally see so many inaccuracies and stereotypes in the trailer....whew I don’t even get where people get this plot line from tbh y’all going around telling ppl this how your life is ? this is not the representation we want.,,,,1.19227E+18,https://twitter.com/its_ahlam_/status/1192270045700935681
11/7/19 2:37,_Benyou,,1,1,4,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19227E+18,https://twitter.com/_Benyou/status/1192269857427001347
11/7/19 2:36,yaasmeenn,AppleTV,0,0,0,Unfortunately this was written and directed by a Muslim woman. Smh.,,,,1.19227E+18,https://twitter.com/yaasmeenn/status/1192269614371233792
11/7/19 2:35,wthyunho,AppleTV,0,0,0,apple....,,,,1.19227E+18,https://twitter.com/wthyunho/status/1192269243993219073
11/7/19 2:34,Adilluminati,AppleTV,0,0,0,They’re really pushing the woman of colour & white man thing these days aren’t they,,,,1.19227E+18,https://twitter.com/Adilluminati/status/1192269160530796544
11/7/19 2:32,fifa_ki_dunya,AppleTV,0,0,0,I was like okkk maybe this will be good and then she went and kissed the gora..,,,,1.19227E+18,https://twitter.com/fifa_ki_dunya/status/1192268678307467264
11/7/19 2:31,aleaila,AppleTV,0,0,0,WE DO NOT NEED A WHITE MAN TO FUCKING SAVE US,,,,1.19227E+18,https://twitter.com/aleaila/status/1192268210474643456
11/7/19 2:30,Fazil_Is_Me,AppleTV,0,0,0,JUST NO. JUST NO.,,,,1.19227E+18,https://twitter.com/Fazil_Is_Me/status/1192268059215630336
11/7/19 2:29,ali23_shaan,AppleTV,1,0,0,A great piece of shitt narrative.,,,,1.19227E+18,https://twitter.com/ali23_shaan/status/1192267850154684417
11/7/19 2:29,aleaila,AppleTV,2,0,0,"honestly, this had so much potential. this could’ve been a beautiful and inspiring movie about a young muslim girl finding her passion: skateboarding. but ofc y’all had to portray muslim girls as oppressed. ofc y’all had to show that muslim girls can only be saved by white men.",,,,1.19227E+18,https://twitter.com/aleaila/status/1192267736639930368
11/7/19 2:25,Marshyello,AppleTV,0,0,1,"“I didn’t do anything” said the girl who literally just kissed a boy on his lips. But the again, maybe it’s just in her dreams. Anyways, the storyline sucks.",,,,1.19227E+18,https://twitter.com/Marshyello/status/1192266884323786752
11/7/19 2:25,AhmadiMuslim8,AppleTV,1,0,3,Join me in reporting this tweet for hate speech and discrimination against a religious community. This is unacceptable especially for a public TV provider,,,,1.19227E+18,https://twitter.com/AhmadiMuslim8/status/1192266835841830912
11/7/19 2:25,AlbaraAbdulkar1,AppleTV,1,2,5,"I got a better idea, why not write a movie script which revolves around advocating for the encouragement of education of women in Islamic cultures? Rather than portraying a religion's jurisprudence which the person independently chooses as ""oppressive"".",,,,1.19227E+18,https://twitter.com/AlbaraAbdulkar1/status/1192266743911264256
11/7/19 2:24,zeina31138,AppleTV,0,0,3,STOPPPPP portraying us as oppressed. As a HIJABI i can say that I don’t need a guy to make me happy. I don’t need to be “saved” from my family. You act like wearing hijab closes off every opportunity for us when really it’s YOU people that are threatened by us for some reason?,,,,1.19227E+18,https://twitter.com/zeina31138/status/1192266623211712518
11/7/19 2:24,Jinscollarbone,,1,0,8,I’m sick and tired of this. I don’t need to see a Muslim girl being “rescued” by a Caucasian just because y’all weirdos can’t tell the difference between oppression and religion,,,,1.19227E+18,https://twitter.com/Jinscollarbone/status/1192266575052623873
11/7/19 2:24,hahahamid,AppleTV,1,0,3,"“Alhamdulillah it’s on Apple TV so no ones actually going to see it” (@Maraam_100, 2019) ",,@Maraam_100,,1.19227E+18,https://twitter.com/hahahamid/status/1192266462951424000
11/7/19 2:23,ChowZu,AppleTV,0,0,0,I frickin hate the entertainment industry.,,,,1.19227E+18,https://twitter.com/ChowZu/status/1192266205693915136
11/7/19 2:23,vocalkingxiumin,AppleTV,0,0,0,Muslim girls do not like white boys!!!,,,,1.19227E+18,https://twitter.com/vocalkingxiumin/status/1192266175192932355
11/7/19 2:22,meta4malsous,AppleTV,0,1,12,"The insinuation that muslim women are bursting at the seams just to fit in with peers, and the painting of middle eastern parents as backwards and controlling SIMPLY for the fact they RELIGIOUSLY do not condone pre marital relationships for son AND daughter is utterly insulting",,,,1.19227E+18,https://twitter.com/meta4malsous/status/1192266064719208448
11/7/19 2:22,zeina31138,AppleTV,0,0,0,"I’ve gotten to a point, where I’m so tired, like SO tired of seeing this bullshit. First of all, why do you guys have non Muslims writing the god damn movie script. Second, an oppressed Muslim girl? Who is saved by some white guy? We have already seen this one NEXT.",,,,1.19227E+18,https://twitter.com/zeina31138/status/1192266032976670721
11/7/19 2:22,kuyhho,AppleTV,0,0,3,still gonna watch this with my muslim ass self ... mashallah,,,,1.19227E+18,https://twitter.com/kuyhho/status/1192265967377821700
11/7/19 2:22,puterisyams,AppleTV,0,0,0,i'm so tired of this. fuck hollywood,,,,1.19227E+18,https://twitter.com/puterisyams/status/1192265927208787968
11/7/19 2:21,MasalaMuffin_,AppleTV,0,0,0,"I know muslims are pissed about this. But as a brown girl in general, I relate, though I didnt get a white man",,,,1.19227E+18,https://twitter.com/MasalaMuffin_/status/1192265796514238465
11/7/19 2:20,Leennna_4,AppleTV,0,0,0,Can we just get one movie or show where we don't hate ourselves and rejecting our faith for some white boy. Like this ain't how it really be for everyone?? Why y'all trying to push for this narrative so badly????,,,,1.19227E+18,https://twitter.com/Leennna_4/status/1192265488442830848
11/7/19 2:18,bbymauve,AppleTV,0,0,5,why do they have to portray us as oppressed in EVERY fkin show or movie??!,,,,1.19227E+18,https://twitter.com/bbymauve/status/1192265120707235842
11/7/19 2:17,RaneenShehadeh,AppleTV,0,0,1,None of these type of things appeal to me theyre all the same. plus nothing is relatable,,,,1.19226E+18,https://twitter.com/RaneenShehadeh/status/1192264671136321538
11/7/19 2:12,seokjinniebean_,AppleTV,1,0,4,what the literal fuck is this? I seriously have 0 words to express how profoundly beyond stupid this is. please PLEASE say you’re not serious. you made ANOTHER film about a Muslim girl obsessing over a white boy?Imagine how TIRED we are. I’m so appalled this is beyond infuriating,,,,1.19226E+18,https://twitter.com/seokjinniebean_/status/1192263530508115968
11/7/19 2:10,spoonfullofamro,AppleTV,0,1,4,When are we going to call these shows/movies what they really are? Racist!!!,,,,1.19226E+18,https://twitter.com/spoonfullofamro/status/1192263001564467200
11/7/19 2:10,TJtheberry,AppleTV,0,0,2,White savior movies make me want to rip my fucking hair out,,,,1.19226E+18,https://twitter.com/TJtheberry/status/1192262931762892801
11/7/19 2:08,khalidsbtss,AppleTV,0,0,3,Maybe Samsung users were right this time.,,,,1.19226E+18,https://twitter.com/khalidsbtss/status/1192262592003289088
11/7/19 2:08,MajidZadjali_,,0,0,1,https://twitter.com/AppleTV/status/1191762097740419077,,,,1.19226E+18,https://twitter.com/MajidZadjali_/status/1192262584927281152
11/7/19 2:08,emirzing,AppleTV,0,0,0,This some kind of a porn right?,,,,1.19226E+18,https://twitter.com/emirzing/status/1192262527402438657
11/7/19 2:08,trottykitty_,AppleTV,0,1,2,This is disgusting.,,,,1.19226E+18,https://twitter.com/trottykitty_/status/1192262514681221120
11/7/19 2:08,2radical4u,AppleTV,0,0,4,People shouldn’t be surprised by this complete bs. How you going to ask the media for a truthful representation of Muslims when these are the things they care about? I’d rather not see any Muslim on screen. It’s either an extremist or degeneracy. They’ll let you down tbh.,,,,1.19226E+18,https://twitter.com/2radical4u/status/1192262501049593857
11/7/19 2:08,khalidsbtss,AppleTV,0,0,3,this is so absolutely disgusting. the islamophobia is backkkkk!!,,,,1.19226E+18,https://twitter.com/khalidsbtss/status/1192262436126121984
11/7/19 2:08,kona_yuki93,AppleTV,1,0,0,NOPE,,,,1.19226E+18,https://twitter.com/kona_yuki93/status/1192262421475278849
11/7/19 2:07,umbeeyah,AppleTV,1,0,0,No no no no no. I dont want this story. It is ALWAYS this story. Ive heard it enough. Our community does not need this story.,,,,1.19226E+18,https://twitter.com/umbeeyah/status/1192262151639097345
11/7/19 2:06,TheShelteredGuy,AppleTV,0,0,1,Actually it's more like this 1. Muslim girl minds her own business 2 White guy helps her with a problem she doesn't have 3 Guy casually informs her she's oppressed and becomes obsessed 4 Girl's fam is like wtf. Girls like idek wtf 5 Girl's off to college and forgets him forever,,,,1.19226E+18,https://twitter.com/TheShelteredGuy/status/1192262026858553344
